Year,Customer Age,Customer Gender,Product Category,Quantity,Unit Price,Profit Margin,Age Group,Quarter
2016,37,F,Accessories,3,114.666667,0.30523255813953487,35-44,Q2
2015,37,F,Accessories,2,2.0,-0.25,35-44,Q3
2015,37,F,Accessories,2,6.5,-0.38461538461538464,35-44,Q3
2016,37,F,Accessories,3,90.333333,0.22509225092250923,35-44,Q2
2016,37,F,Clothing,3,125.333333,0.21808510638297873,35-44,Q1
2016,37,F,Clothing,2,216.0,0.15046296296296297,35-44,Q2
2016,38,M,Accessories,2,476.5,0.008394543546694649,35-44,Q2
2016,38,M,Accessories,2,1.0,0.0,35-44,Q2
2016,38,M,Clothing,1,11.0,0.18181818181818182,35-44,Q2
2015,37,F,Accessories,1,175.0,0.2742857142857143,35-44,Q4
2016,37,F,Bikes,2,293.5,-0.26405451448040884,35-44,Q2
2016,37,F,Accessories,1,204.0,0.38235294117647056,35-44,Q2
2016,38,F,Bikes,3,186.0,-0.32974910394265233,35-44,Q2
2016,38,F,Accessories,2,603.5,0.15907207953603977,35-44,Q2
2016,38,F,Accessories,1,576.0,0.3315972222222222,35-44,Q2
2015,38,F,Bikes,3,296.333333,0.16535433070866143,35-44,Q4
2015,38,F,Accessories,1,1110.0,0.24324324324324326,35-44,Q4
2016,27,F,Accessories,1,171.0,-0.1695906432748538,25-34,Q1
2015,27,F,Accessories,1,35.0,0.3142857142857143,25-34,Q3
2015,27,F,Accessories,1,103.0,0.04854368932038835,25-34,Q3
2015,27,F,Accessories,3,24.333333,0.1506849315068493,25-34,Q3
2016,27,M,Clothing,2,342.0,0.21198830409356725,25-34,Q2
2016,27,M,Clothing,1,490.0,0.1510204081632653,25-34,Q2
2016,27,M,Clothing,1,336.0,0.125,25-34,Q2
2016,27,F,Clothing,3,88.333333,0.28679245283018867,25-34,Q2
2015,27,F,Clothing,2,95.0,0.005263157894736842,25-34,Q4
2016,25,F,Accessories,1,83.0,0.1566265060240964,25-34,Q1
2016,25,F,Accessories,3,6.666667,0.2,25-34,Q1
2016,25,F,Accessories,2,109.0,0.19724770642201836,25-34,Q1
2016,25,F,Accessories,1,85.0,0.17647058823529413,25-34,Q1
2016,25,F,Accessories,1,178.0,0.21348314606741572,25-34,Q2
2016,25,F,Accessories,2,84.0,0.2261904761904762,25-34,Q2
2016,25,F,Accessories,2,82.5,0.24242424242424243,25-34,Q2
2016,25,F,Accessories,3,8.333333,0.08,25-34,Q2
2016,25,F,Accessories,3,72.0,0.2037037037037037,25-34,Q2
2016,25,F,Accessories,2,71.5,0.1888111888111888,25-34,Q2
2016,25,F,Accessories,1,86.0,0.2441860465116279,25-34,Q2
2016,25,F,Accessories,2,1.5,0.3333333333333333,25-34,Q2
2016,25,F,Accessories,2,20.5,0.1951219512195122,25-34,Q2
2016,25,F,Accessories,1,33.0,0.2727272727272727,25-34,Q2
2016,25,F,Accessories,3,8.666667,0.19230769230769232,25-34,Q3
2016,25,F,Accessories,3,17.0,0.23529411764705882,25-34,Q3
2015,25,F,Accessories,1,114.0,0.07894736842105263,25-34,Q3
2015,25,F,Accessories,2,37.0,0.13513513513513514,25-34,Q3
2015,25,F,Accessories,1,56.0,0.10714285714285714,25-34,Q3
2015,25,F,Accessories,1,170.0,0.14705882352941177,25-34,Q3
2015,25,F,Accessories,1,26.0,0.11538461538461539,25-34,Q3
2015,25,F,Accessories,1,79.0,0.05063291139240506,25-34,Q3
2015,25,F,Accessories,2,26.5,0.1320754716981132,25-34,Q4
2015,25,F,Accessories,2,124.0,0.09274193548387097,25-34,Q4
2015,25,F,Accessories,3,33.666667,0.10891089108910891,25-34,Q4
2015,25,F,Accessories,1,267.0,0.08239700374531835,25-34,Q4
2015,25,F,Accessories,3,30.333333,0.17582417582417584,25-34,Q4
2015,25,F,Accessories,2,9.0,0.1111111111111111,25-34,Q4
2015,25,F,Accessories,3,36.333333,0.12844036697247707,25-34,Q4
2015,25,F,Accessories,3,265.666667,0.07779171894604768,25-34,Q4
2015,25,F,Accessories,2,25.5,-0.0392156862745098,25-34,Q4
2015,40,M,Accessories,2,554.0,0.29422382671480146,35-44,Q3
2015,40,M,Clothing,2,790.0,0.24050632911392406,35-44,Q3
2015,40,M,Accessories,3,209.333333,0.2818471337579618,35-44,Q4
2015,40,M,Accessories,2,42.0,0.19047619047619047,35-44,Q4
2015,40,M,Clothing,2,652.5,0.11877394636015326,35-44,Q4
2016,42,M,Accessories,3,194.0,0.39862542955326463,35-44,Q1
2016,42,M,Accessories,3,37.666667,0.336283185840708,35-44,Q1
2015,42,M,Accessories,1,872.0,0.268348623853211,35-44,Q4
2015,42,M,Accessories,1,88.0,0.26136363636363635,35-44,Q4
2015,42,M,Accessories,2,40.5,0.2345679012345679,35-44,Q4
2016,42,F,Accessories,1,750.0,0.34,35-44,Q1
2016,42,F,Clothing,3,782.333333,0.37750319556881123,35-44,Q1
2016,43,F,Accessories,1,123.0,0.18699186991869918,35-44,Q2
2016,43,F,Accessories,2,97.0,0.13917525773195877,35-44,Q2
2016,53,F,Accessories,3,47.666667,0.40559440559440557,45-54,Q2
2015,53,F,Accessories,1,841.0,0.20689655172413793,45-54,Q4
2015,53,F,Accessories,2,73.5,0.14965986394557823,45-54,Q4
2015,53,F,Accessories,3,20.666667,-0.04838709677419355,45-54,Q4
2015,53,F,Accessories,1,698.0,-0.24641833810888253,45-54,Q4
2015,53,F,Accessories,2,16.0,0.28125,45-54,Q4
2016,52,M,Accessories,2,12.5,0.36,45-54,Q1
2016,52,M,Accessories,1,681.0,0.2657856093979442,45-54,Q1
2016,52,M,Accessories,3,261.333333,0.10714285714285714,45-54,Q1
2016,52,M,Clothing,1,1106.0,0.1410488245931284,45-54,Q1
2015,52,M,Accessories,2,389.0,0.2930591259640103,45-54,Q4
2015,52,F,Bikes,2,1407.5,0.1321492007104796,45-54,Q3
2015,52,F,Accessories,1,679.0,0.23122238586156113,45-54,Q3
2015,52,F,Accessories,3,30.666667,0.21739130434782608,45-54,Q3
2015,52,F,Accessories,1,40.0,0.2,45-54,Q3
2015,52,F,Accessories,3,346.0,0.23410404624277456,45-54,Q3
2016,52,M,Accessories,1,616.0,0.20454545454545456,45-54,Q1
2016,52,M,Accessories,1,734.0,0.1893732970027248,45-54,Q1
2016,52,M,Accessories,3,137.0,0.23357664233576642,45-54,Q2
2016,52,M,Accessories,1,626.0,0.21725239616613418,45-54,Q2
2015,52,M,Accessories,3,212.0,0.06446540880503145,45-54,Q3
2015,52,M,Accessories,3,42.0,0.16666666666666666,45-54,Q4
2015,52,M,Accessories,3,366.666667,0.17272727272727273,45-54,Q4
2016,51,M,Accessories,3,133.666667,0.1970074812967581,45-54,Q1
2016,51,M,Accessories,3,29.0,0.26436781609195403,45-54,Q1
2016,51,M,Accessories,2,377.5,0.16556291390728478,45-54,Q1
2016,51,M,Accessories,2,256.0,0.248046875,45-54,Q1
2016,51,M,Accessories,3,13.0,0.28205128205128205,45-54,Q2
2016,51,M,Accessories,3,411.0,0.23357664233576642,45-54,Q2
2016,51,M,Accessories,1,165.0,0.30303030303030304,45-54,Q2
2016,51,M,Accessories,1,1086.0,0.2265193370165746,45-54,Q2
2016,51,M,Accessories,3,32.0,0.2916666666666667,45-54,Q2
2016,51,M,Accessories,1,26.0,0.19230769230769232,45-54,Q2
2016,51,M,Accessories,3,60.333333,0.2265193370165746,45-54,Q2
2016,51,M,Accessories,3,21.333333,0.171875,45-54,Q2
2016,51,M,Accessories,3,200.333333,0.17970049916805325,45-54,Q2
2016,51,M,Accessories,3,64.333333,0.22279792746113988,45-54,Q2
2016,51,M,Accessories,1,9.0,0.2222222222222222,45-54,Q2
2016,51,M,Accessories,3,337.333333,0.22727272727272727,45-54,Q3
2016,51,M,Accessories,2,16.5,0.15151515151515152,45-54,Q3
2015,51,M,Accessories,2,475.0,0.11578947368421053,45-54,Q3
2015,51,M,Accessories,3,7.333333,0.09090909090909091,45-54,Q3
2015,51,M,Accessories,1,330.0,0.045454545454545456,45-54,Q4
2015,51,M,Accessories,1,192.0,0.08854166666666667,45-54,Q4
2015,51,M,Accessories,1,28.0,0.10714285714285714,45-54,Q4
2015,51,M,Accessories,2,464.0,0.09482758620689655,45-54,Q4
2015,51,M,Accessories,1,518.0,0.12162162162162163,45-54,Q4
2015,51,M,Accessories,1,5.0,0.2,45-54,Q4
2015,51,M,Accessories,2,393.0,0.020356234096692113,45-54,Q4
2015,51,M,Accessories,3,43.333333,0.07692307692307693,45-54,Q4
2015,51,M,Accessories,2,493.5,0.14893617021276595,45-54,Q4
2015,51,M,Accessories,1,757.0,0.1215323645970938,45-54,Q4
2015,44,F,Accessories,2,30.5,0.26229508196721313,35-44,Q4
2015,44,F,Accessories,2,3.5,0.2857142857142857,35-44,Q4
2015,44,F,Accessories,1,40.0,0.2,35-44,Q4
2015,43,M,Accessories,2,72.5,0.2413793103448276,35-44,Q3
2015,43,M,Bikes,2,1544.5,0.20912916801553902,35-44,Q4
2015,43,M,Accessories,3,130.666667,0.29846938775510207,35-44,Q4
2015,43,M,Accessories,3,400.0,0.2125,35-44,Q4
2015,43,M,Clothing,1,270.0,0.16666666666666666,35-44,Q4
2015,44,M,Accessories,3,4.0,0.25,35-44,Q4
2015,44,M,Accessories,2,79.5,0.24528301886792453,35-44,Q4
2016,45,M,Accessories,2,39.5,0.17721518987341772,45-54,Q2
2016,45,M,Bikes,1,2555.0,0.10176125244618395,45-54,Q1
2016,45,M,Bikes,3,1077.333333,0.28217821782178215,45-54,Q2
2016,45,M,Accessories,3,22.333333,0.40298507462686567,45-54,Q2
2016,45,M,Accessories,2,81.0,0.13580246913580246,45-54,Q2
2015,45,M,Accessories,3,6.333333,0.21052631578947367,45-54,Q3
2015,45,M,Bikes,3,861.0,0.05420054200542006,45-54,Q4
2015,45,M,Accessories,2,49.0,0.22448979591836735,45-54,Q4
2015,45,M,Accessories,1,131.0,0.25190839694656486,45-54,Q4
2015,45,F,Clothing,3,57.666667,0.06358381502890173,45-54,Q3
2015,45,F,Clothing,3,83.0,0.024096385542168676,45-54,Q4
2016,46,F,Accessories,2,904.5,0.41956882255389716,45-54,Q1
2016,46,M,Accessories,3,28.666667,0.2441860465116279,45-54,Q1
2016,46,M,Bikes,2,1424.0,0.14220505617977527,45-54,Q1
2016,46,M,Accessories,2,20.0,0.25,45-54,Q1
2016,46,M,Accessories,3,63.333333,0.24210526315789474,45-54,Q1
2016,46,M,Bikes,3,387.0,0.03531438415159346,45-54,Q1
2016,46,M,Accessories,2,78.0,0.23076923076923078,45-54,Q1
2016,46,M,Bikes,2,1341.5,0.0894521058516586,45-54,Q2
2016,46,M,Accessories,3,53.666667,0.21739130434782608,45-54,Q2
2016,46,M,Accessories,2,55.5,0.1891891891891892,45-54,Q2
2016,46,M,Accessories,3,13.333333,0.25,45-54,Q2
2016,46,M,Accessories,2,80.5,0.19254658385093168,45-54,Q2
2016,46,M,Accessories,2,43.5,0.19540229885057472,45-54,Q2
2015,46,M,Bikes,2,360.5,-0.08599167822468794,45-54,Q2
2015,46,M,Bikes,3,828.333333,0.016901408450704224,45-54,Q2
2015,46,M,Bikes,2,235.5,-0.1464968152866242,45-54,Q3
2015,46,M,Accessories,3,17.333333,0.038461538461538464,45-54,Q3
2015,46,M,Accessories,1,40.0,0.1,45-54,Q3
2015,46,M,Accessories,3,84.0,0.10714285714285714,45-54,Q3
2015,46,M,Accessories,3,46.0,0.09420289855072464,45-54,Q3
2015,46,M,Accessories,2,16.5,0.09090909090909091,45-54,Q4
2015,46,M,Accessories,1,78.0,0.10256410256410256,45-54,Q4
2015,46,M,Bikes,2,1263.0,0.03285827395091053,45-54,Q4
2015,46,M,Bikes,2,763.5,-0.11394891944990176,45-54,Q4
2015,46,M,Accessories,1,81.0,0.07407407407407407,45-54,Q4
2015,46,M,Accessories,2,121.5,0.037037037037037035,45-54,Q4
2016,47,M,Clothing,1,1073.0,0.25442684063373716,45-54,Q1
2016,47,M,Accessories,3,22.333333,0.3283582089552239,45-54,Q1
2016,47,M,Accessories,2,52.5,0.3333333333333333,45-54,Q1
2016,47,M,Accessories,2,269.0,0.34944237918215615,45-54,Q2
2016,47,M,Accessories,3,9.666667,0.3103448275862069,45-54,Q2
2015,47,M,Accessories,2,97.5,0.28205128205128205,45-54,Q4
2015,47,M,Accessories,2,48.5,0.28865979381443296,45-54,Q4
2015,48,M,Accessories,1,24.0,-0.041666666666666664,45-54,Q3
2016,48,F,Accessories,1,18.0,-0.1111111111111111,45-54,Q1
2016,48,F,Accessories,3,4.0,0.4166666666666667,45-54,Q1
2015,48,F,Accessories,2,18.5,-0.21621621621621623,45-54,Q4
2016,48,F,Accessories,2,3.5,0.2857142857142857,45-54,Q2
2016,48,F,Accessories,1,67.0,0.31343283582089554,45-54,Q2
2015,48,F,Accessories,3,17.0,0.23529411764705882,45-54,Q4
2015,49,F,Accessories,1,15.0,0.0,45-54,Q3
2015,49,F,Accessories,3,289.333333,0.3548387096774194,45-54,Q3
2016,50,F,Accessories,1,148.0,0.1891891891891892,45-54,Q1
2016,50,F,Accessories,1,272.0,0.23897058823529413,45-54,Q1
2016,50,F,Accessories,2,46.0,0.2391304347826087,45-54,Q2
2016,50,F,Accessories,2,64.0,0.21875,45-54,Q2
2015,50,F,Bikes,2,254.0,-0.06299212598425197,45-54,Q4
2015,50,F,Accessories,3,19.666667,0.0847457627118644,45-54,Q4
2015,50,F,Accessories,2,50.0,0.15,45-54,Q4
2015,50,F,Bikes,1,2296.0,-0.06402439024390244,45-54,Q4
2015,50,F,Accessories,3,3.666667,0.18181818181818182,45-54,Q4
2015,50,F,Accessories,2,16.5,0.09090909090909091,45-54,Q4
2015,34,M,Accessories,1,110.0,0.23636363636363636,25-34,Q3
2015,34,M,Accessories,1,501.0,0.15169660678642716,25-34,Q3
2015,34,M,Accessories,3,62.666667,-0.30319148936170215,25-34,Q3
2015,34,M,Clothing,3,469.666667,0.04187366926898509,25-34,Q3
2016,49,F,Accessories,2,1.5,0.3333333333333333,45-54,Q1
2016,49,F,Accessories,3,19.333333,0.20689655172413793,45-54,Q1
2016,49,F,Accessories,2,149.5,0.1806020066889632,45-54,Q2
2016,49,F,Accessories,3,52.0,0.1346153846153846,45-54,Q2
2016,59,M,Accessories,2,65.5,0.17557251908396945,55-64,Q2
2016,59,M,Accessories,1,745.0,0.21208053691275167,55-64,Q2
2016,59,M,Accessories,2,40.0,0.175,55-64,Q2
2016,59,M,Accessories,2,83.0,0.1566265060240964,55-64,Q2
2016,59,M,Accessories,3,82.333333,0.14979757085020243,55-64,Q2
2016,59,M,Clothing,1,20.0,0.1,55-64,Q2
2016,59,M,Clothing,3,447.333333,0.07451564828614009,55-64,Q2
2015,59,M,Accessories,3,197.666667,0.11467116357504216,55-64,Q4
2015,59,M,Accessories,2,20.0,0.125,55-64,Q4
2015,59,M,Accessories,1,1050.0,0.03333333333333333,55-64,Q4
2016,58,F,Accessories,3,13.666667,0.14634146341463414,55-64,Q1
2016,58,F,Accessories,3,47.0,0.14893617021276595,55-64,Q1
2016,58,F,Accessories,3,180.666667,0.26199261992619927,55-64,Q1
2016,58,F,Accessories,3,12.333333,0.1891891891891892,55-64,Q1
2016,58,F,Accessories,3,113.666667,0.2668621700879765,55-64,Q2
2016,58,F,Accessories,1,172.0,0.2441860465116279,55-64,Q2
2016,58,F,Accessories,1,1277.0,0.23257635082223962,55-64,Q2
2016,58,F,Accessories,3,177.666667,0.21200750469043153,55-64,Q2
2015,58,F,Accessories,2,249.5,0.15030060120240482,55-64,Q4
2015,58,F,Accessories,2,61.5,0.08943089430894309,55-64,Q4
2015,58,F,Accessories,1,66.0,0.0,55-64,Q4
2016,56,M,Accessories,3,143.333333,0.26744186046511625,55-64,Q1
2016,56,M,Accessories,1,129.0,0.14728682170542637,55-64,Q1
2016,56,M,Accessories,2,5.5,0.18181818181818182,55-64,Q1
2016,56,M,Accessories,1,111.0,0.17117117117117117,55-64,Q1
2016,56,M,Accessories,2,182.0,0.10714285714285714,55-64,Q1
2016,56,M,Accessories,2,22.0,0.20454545454545456,55-64,Q1
2016,56,M,Accessories,2,63.5,0.2440944881889764,55-64,Q1
2016,56,M,Accessories,1,267.0,0.26591760299625467,55-64,Q1
2016,56,M,Accessories,1,783.0,0.19540229885057472,55-64,Q2
2015,56,M,Accessories,1,513.0,0.12280701754385964,55-64,Q3
2015,56,M,Accessories,2,2.5,0.0,55-64,Q3
2015,56,M,Accessories,2,360.0,0.125,55-64,Q3
2015,56,M,Accessories,1,88.0,0.09090909090909091,55-64,Q3
2015,56,M,Accessories,2,33.0,0.13636363636363635,55-64,Q3
2015,56,M,Accessories,3,21.0,0.12698412698412698,55-64,Q3
2015,56,M,Accessories,2,25.5,0.11764705882352941,55-64,Q3
2015,56,M,Accessories,2,205.0,0.12195121951219512,55-64,Q3
2015,56,M,Accessories,2,269.0,0.16356877323420074,55-64,Q4
2015,56,M,Accessories,1,37.0,0.08108108108108109,55-64,Q4
2015,56,M,Accessories,2,33.5,0.029850746268656716,55-64,Q4
2015,56,M,Accessories,3,8.0,0.041666666666666664,55-64,Q4
2016,55,M,Clothing,3,70.333333,-0.04265402843601896,55-64,Q1
2016,55,M,Accessories,1,1219.0,0.13863822805578344,55-64,Q1
2016,55,M,Accessories,2,261.5,0.19694072657743786,55-64,Q1
2016,55,M,Accessories,1,1067.0,0.1471415182755389,55-64,Q1
2016,54,M,Accessories,1,162.0,0.16666666666666666,45-54,Q1
2016,54,M,Accessories,1,77.0,0.19480519480519481,45-54,Q1
2016,54,M,Accessories,2,319.5,0.2347417840375587,45-54,Q1
2016,54,M,Accessories,2,47.0,0.14893617021276595,45-54,Q1
2016,54,M,Accessories,1,75.0,0.24,45-54,Q1
2015,54,M,Accessories,1,6.0,0.16666666666666666,45-54,Q4
2015,54,M,Accessories,3,9.333333,0.03571428571428571,45-54,Q4
2016,53,F,Bikes,2,867.0,0.01903114186851211,45-54,Q1
2015,52,F,Bikes,1,500.0,-0.08,45-54,Q3
2015,52,F,Bikes,2,713.0,-0.19284712482468444,45-54,Q4
2015,51,M,Accessories,2,21.0,0.16666666666666666,45-54,Q4
2015,51,M,Accessories,1,40.0,0.125,45-54,Q4
2016,51,M,Accessories,2,22.0,0.2727272727272727,45-54,Q3
2016,51,M,Accessories,3,250.333333,0.15312916111850866,45-54,Q3
2016,50,M,Accessories,3,30.0,0.2222222222222222,45-54,Q1
2016,50,M,Accessories,2,624.0,0.18669871794871795,45-54,Q1
2016,50,M,Accessories,3,30.666667,0.2391304347826087,45-54,Q1
2016,50,M,Accessories,1,416.0,0.21875,45-54,Q2
2016,50,M,Accessories,3,7.0,0.23809523809523808,45-54,Q2
2016,50,M,Accessories,1,869.0,0.17491369390103567,45-54,Q2
2016,50,M,Accessories,2,8.0,0.25,45-54,Q2
2016,50,M,Accessories,1,460.0,0.18478260869565216,45-54,Q2
2016,50,M,Accessories,1,46.0,0.13043478260869565,45-54,Q2
2016,50,M,Accessories,3,100.666667,0.23178807947019867,45-54,Q2
2016,50,M,Accessories,2,24.5,0.08163265306122448,45-54,Q2
2016,50,M,Accessories,1,63.0,0.20634920634920634,45-54,Q2
2016,50,M,Accessories,3,101.0,0.1485148514851485,45-54,Q2
2016,50,M,Accessories,2,18.0,0.2222222222222222,45-54,Q2
2016,50,M,Accessories,1,86.0,0.12790697674418605,45-54,Q2
2016,50,M,Accessories,1,53.0,0.22641509433962265,45-54,Q2
2016,50,M,Accessories,1,6.0,0.16666666666666666,45-54,Q2
2016,50,M,Accessories,2,24.0,0.16666666666666666,45-54,Q3
2016,50,M,Accessories,3,61.666667,0.24324324324324326,45-54,Q3
2016,50,M,Accessories,3,2.666667,0.125,45-54,Q3
2015,50,M,Accessories,1,210.0,0.0,45-54,Q3
2015,50,M,Accessories,2,56.0,0.10714285714285714,45-54,Q3
2015,50,M,Accessories,3,18.0,0.07407407407407407,45-54,Q4
2015,50,M,Accessories,3,133.666667,0.12718204488778054,45-54,Q4
2015,50,M,Accessories,2,155.5,0.03536977491961415,45-54,Q4
2015,50,M,Accessories,3,24.333333,0.0410958904109589,45-54,Q4
2015,50,M,Accessories,1,65.0,0.12307692307692308,45-54,Q4
2015,50,M,Accessories,3,268.333333,0.13043478260869565,45-54,Q4
2015,50,M,Accessories,3,3.333333,0.1,45-54,Q4
2015,50,M,Accessories,1,142.0,0.11971830985915492,45-54,Q4
2015,50,M,Accessories,1,29.0,0.13793103448275862,45-54,Q4
2015,50,M,Accessories,3,9.0,-0.037037037037037035,45-54,Q4
2015,50,M,Accessories,2,36.5,0.1232876712328767,45-54,Q4
2016,50,M,Bikes,1,2649.0,0.10003775009437524,45-54,Q2
2016,50,M,Clothing,2,113.5,0.24669603524229075,45-54,Q2
2016,50,M,Bikes,1,1779.0,0.04384485666104553,45-54,Q2
2016,50,M,Bikes,2,1264.5,0.034005535784895215,45-54,Q2
2016,50,F,Bikes,1,2630.0,0.0935361216730038,45-54,Q2
2015,50,F,Bikes,2,1162.5,-0.025376344086021504,45-54,Q3
2015,50,F,Bikes,2,1058.0,-0.1266540642722117,45-54,Q3
2016,49,M,Accessories,3,150.333333,0.22394678492239467,45-54,Q1
2016,49,M,Accessories,1,28.0,0.2857142857142857,45-54,Q1
2016,49,M,Accessories,3,88.333333,0.20754716981132076,45-54,Q2
2016,49,M,Accessories,2,12.0,0.25,45-54,Q2
2016,49,M,Accessories,1,81.0,0.20987654320987653,45-54,Q2
2016,49,M,Accessories,1,105.0,0.18095238095238095,45-54,Q2
2016,49,M,Clothing,2,120.0,0.25,45-54,Q2
2015,49,M,Accessories,3,6.666667,0.0,45-54,Q4
2015,49,M,Accessories,3,264.333333,0.09583858764186633,45-54,Q4
2015,49,M,Accessories,2,42.5,0.058823529411764705,45-54,Q4
2015,49,M,Accessories,1,82.0,0.1951219512195122,45-54,Q4
2015,49,M,Accessories,3,258.0,0.11498708010335917,45-54,Q4
2015,49,M,Accessories,1,60.0,0.06666666666666667,45-54,Q4
2016,49,M,Accessories,3,37.0,0.0990990990990991,45-54,Q1
2016,49,M,Accessories,3,18.0,0.16666666666666666,45-54,Q1
2016,49,M,Accessories,1,154.0,0.18831168831168832,45-54,Q2
2016,49,M,Accessories,3,71.333333,0.24299065420560748,45-54,Q2
2016,49,M,Accessories,1,72.0,0.125,45-54,Q2
2016,49,M,Accessories,3,6.666667,0.25,45-54,Q2
2016,49,M,Accessories,1,179.0,0.21787709497206703,45-54,Q2
2016,49,M,Accessories,2,131.5,0.2813688212927757,45-54,Q2
2016,49,M,Accessories,3,16.333333,0.1836734693877551,45-54,Q2
2015,49,M,Accessories,1,33.0,0.09090909090909091,45-54,Q4
2015,49,M,Accessories,2,11.0,0.09090909090909091,45-54,Q4
2015,49,M,Accessories,3,101.333333,0.1118421052631579,45-54,Q4
2015,49,M,Accessories,2,22.5,0.1111111111111111,45-54,Q4
2016,49,M,Bikes,2,874.5,0.0274442538593482,45-54,Q1
2016,49,M,Bikes,3,166.333333,-0.08216432865731463,45-54,Q2
2016,49,M,Bikes,1,1315.0,0.1482889733840304,45-54,Q2
2016,49,M,Bikes,2,500.0,-0.12,45-54,Q2
2016,49,M,Bikes,2,596.5,0.06119027661357921,45-54,Q2
2016,49,M,Bikes,3,538.333333,-0.05325077399380805,45-54,Q2
2016,49,M,Bikes,2,858.0,0.008741258741258742,45-54,Q2
2015,49,M,Bikes,1,875.0,-0.14285714285714285,45-54,Q2
2015,49,M,Bikes,2,233.5,-0.15631691648822268,45-54,Q3
2015,49,M,Bikes,1,981.0,-0.14169215086646278,45-54,Q4
2016,48,F,Bikes,2,641.0,0.12636505460218408,45-54,Q2
2016,48,F,Bikes,1,1095.0,-0.0228310502283105,45-54,Q2
2016,47,M,Bikes,3,598.666667,0.05289532293986637,45-54,Q1
2015,47,M,Bikes,1,1617.0,-0.05194805194805195,45-54,Q3
2015,47,M,Bikes,3,491.0,-0.15478615071283094,45-54,Q3
2016,47,M,Clothing,3,433.666667,0.21137586471944658,45-54,Q1
2016,47,M,Clothing,1,123.0,0.18699186991869918,45-54,Q1
2016,47,M,Clothing,3,599.333333,0.3047830923248053,45-54,Q1
2016,47,M,Clothing,3,228.666667,0.13411078717201166,45-54,Q2
2016,47,M,Clothing,3,226.666667,0.19117647058823528,45-54,Q2
2016,47,M,Clothing,1,473.0,0.1543340380549683,45-54,Q2
2016,47,M,Clothing,2,699.0,0.22746781115879827,45-54,Q2
2015,47,M,Clothing,3,75.666667,0.11894273127753303,45-54,Q3
2015,47,M,Clothing,1,866.0,0.12702078521939955,45-54,Q4
2016,47,M,Accessories,2,308.5,0.26904376012965964,45-54,Q1
2016,47,M,Accessories,1,120.0,0.23333333333333334,45-54,Q1
2016,47,M,Accessories,2,19.5,0.23076923076923078,45-54,Q1
2016,47,M,Accessories,3,13.0,0.1794871794871795,45-54,Q1
2016,47,M,Accessories,1,934.0,0.19700214132762311,45-54,Q1
2016,47,M,Accessories,2,74.0,0.1891891891891892,45-54,Q1
2016,47,M,Accessories,2,329.5,0.15933232169954475,45-54,Q1
2016,47,M,Accessories,3,232.333333,0.25107604017216645,45-54,Q1
2016,47,M,Accessories,3,55.666667,0.19161676646706588,45-54,Q1
2016,47,M,Accessories,2,41.0,0.15853658536585366,45-54,Q1
2016,47,M,Accessories,1,220.0,0.21818181818181817,45-54,Q2
2016,47,M,Accessories,3,27.666667,0.21686746987951808,45-54,Q2
2016,47,M,Accessories,2,469.5,0.25452609158679446,45-54,Q2
2016,47,M,Accessories,2,30.5,0.21311475409836064,45-54,Q2
2016,47,M,Accessories,1,900.0,0.2611111111111111,45-54,Q2
2016,47,M,Accessories,1,164.0,0.14634146341463414,45-54,Q2
2016,47,M,Accessories,2,14.0,0.17857142857142858,45-54,Q2
2016,47,M,Accessories,1,419.0,0.28162291169451076,45-54,Q2
2016,47,M,Accessories,1,625.0,0.1408,45-54,Q2
2016,47,M,Accessories,2,45.0,0.2,45-54,Q2
2016,47,M,Accessories,1,61.0,0.21311475409836064,45-54,Q2
2016,47,M,Accessories,2,392.5,0.21146496815286625,45-54,Q2
2016,47,M,Accessories,1,60.0,0.26666666666666666,45-54,Q2
2016,47,M,Accessories,2,358.5,0.16317991631799164,45-54,Q2
2016,47,M,Accessories,3,18.666667,0.14285714285714285,45-54,Q2
2016,47,M,Accessories,1,136.0,0.11764705882352941,45-54,Q3
2016,47,M,Accessories,2,44.0,0.20454545454545456,45-54,Q3
2016,47,M,Accessories,2,42.0,0.21428571428571427,45-54,Q3
2016,47,M,Accessories,1,52.0,0.23076923076923078,45-54,Q3
2016,47,M,Accessories,3,24.333333,0.2054794520547945,45-54,Q3
2016,47,M,Accessories,2,2.5,0.0,45-54,Q3
2015,47,M,Accessories,2,44.5,0.011235955056179775,45-54,Q3
2015,47,M,Accessories,3,306.666667,0.15,45-54,Q3
2015,47,M,Accessories,2,68.5,0.18248175182481752,45-54,Q3
2015,47,M,Accessories,2,217.5,0.06206896551724138,45-54,Q3
2015,47,M,Accessories,2,7.5,0.06666666666666667,45-54,Q3
2015,47,M,Accessories,1,10.0,0.0,45-54,Q3
2015,47,M,Accessories,2,373.5,0.107095046854083,45-54,Q3
2015,47,M,Accessories,1,30.0,0.06666666666666667,45-54,Q4
2015,47,M,Accessories,2,17.5,0.05714285714285714,45-54,Q4
2015,47,M,Accessories,2,2.5,0.0,45-54,Q4
2015,47,M,Accessories,3,24.0,0.09722222222222222,45-54,Q4
2015,47,M,Accessories,1,116.0,0.13793103448275862,45-54,Q4
2015,47,M,Accessories,3,40.333333,0.1322314049586777,45-54,Q4
2015,47,M,Accessories,2,73.0,0.00684931506849315,45-54,Q4
2015,47,M,Accessories,2,48.5,0.07216494845360824,45-54,Q4
2015,47,M,Accessories,1,8.0,0.0,45-54,Q4
